id,title,genres,popularity,release_date,budget,revenue,vote_average
823625,Blacklight,Action-Thriller,1127.834,2022/2/10,43000000,15400000,6.2
359790,Blackway,Thriller-Mystery,15.855,2015/10/3,8000000,16458,5.3
36647,Blade,Horror-Action,48.732,1998/8/21,45000000,131183530,6.7
36586,Blade II,Fantasy-Horror-Action-Thriller,43.249,2002/3/22,54000000,155010032,6.5
335984,Blade Runner 2049,Science Fiction-Drama,56.889,2017/10/4,150000000,259239658,7.5
36648,Blade: Trinity,Action-Horror-Fantasy,37.196,2004/12/8,65000000,128905366,5.9
9955,Blades of Glory,Comedy,15.086,2007/3/30,53000000,118200000,6.1
351211,Blair Witch,Thriller-Horror,23.456,2016/9/15,5000000,45172994,5.2
11622,Blast from the Past,Science Fiction-Drama-Romance-Comedy,15.394,1999/2/12,35000000,40263020,6.7
489928,Blaze,Drama-Music-History,5.198,2018/8/17,1200000,467306,6.2
332979,Bleed for This,Drama,14.663,2016/11/4,6000000,6174491,6.8
232672,Blended,Comedy,104.914,2014/5/21,40000000,127994610,6.8
534259,Blinded by the Light,Drama-Comedy,9.484,2019/8/9,15000000,18144644,7
8338,Blindness,Drama-Mystery-Science Fiction-Thriller,14.559,2008/5/14,25000000,19844979,6.5
385722,Bling,Family-Animation,4.699,2016/5/6,15000000,1404291,6.3
26203,Blink,Mystery-Crime-Drama-Thriller,6.978,1994/1/26,11000000,16668552,6.1
55846,Blitz,Crime-Action-Thriller,83.961,2011/5/20,15774948,741875,6.1
531900,Block Z,Action-Horror-Thriller,2.101,2020/1/29,646955,709452,8
439000,Blockage,Drama,1.4,2017/2/3,10000,10000,6.7
437557,Blockers,Comedy,21.148,2018/3/14,21000000,94017294,6.3
10075,Blood and Chocolate,Drama-Fantasy-Horror-Romance,8.053,2007/1/26,15000000,6340723,5.5
31640,Blood and Wine,Crime-Drama-Thriller,8.442,1996/10/3,26000000,1094668,5.8
1372,Blood Diamond,Drama-Thriller-Action,47.074,2006/1/26,100000000,171720398,7.5
41894,Blood Done Sign My Name,Drama-Crime,1.747,2010/2/1,10000000,82739,6.3
309886,Blood Father,Action-Thriller-Drama,16.954,2016/8/11,13000000,6903033,6.2
189365,Blood of May,History,0.721,2008/10/3,16300000,2800000,6
598246,Blood Quantum,Documentary,0.6,2016/1/30,1000000,1000000,0
190955,Blood Ties,Thriller-Crime-Drama,18.013,2013/8/22,25500000,2415472,6.1
9573,Blood Work,Crime-Thriller-Action,14.278,2002/8/9,50000000,31794718,6.1
47139,"Blood, Guts, Bullets and Octane",Action-Comedy-Thriller,2.442,1998/10/16,7300,13674,4.8
1450,Blood: The Last Vampire,Action-Adventure-Horror-Science Fiction-Thriller,12.494,2009/4/2,30000000,5874530,5.7
168705,BloodRayne,Action-Adventure-Fantasy-Horror,11.374,2005/10/22,25000000,3650275,4.2
17456,BloodRayne 2: Deliverance,Action-Horror-Western,8.688,2007/9/18,10000000,167445,4.1
338762,Bloodshot,Action-Science Fiction,63.109,2020/3/5,42000000,33542457,6.8
4133,Blow,Crime-Drama,27.32,2001/4/4,53000000,83282296,7.4
301849,Blowfly Park,Drama-Thriller,1.146,2014/11/28,50,60,4.8
178,Blown Away,Thriller-Action-Crime-Drama,10.839,1994/7/1,28000000,30156002,6.1
46989,Blue Car,Drama,5.151,2003/4/25,1000000,464000,6.5
9266,Blue Crush,Adventure-Romance-Drama,14.947,2002/8/8,25000000,51842679,6
5894,Blue in the Face,Comedy,8.986,1995/9/15,2000000,1275000,6.7
152584,Blue Is the Warmest Color,Romance-Drama,19.36,2013/10/9,4300000,10165694,7.1
160588,Blue Jasmine,Drama,17.502,2013/8/1,18000000,99206215,7
936204,Blue Pigeon Workshop,Documentary,1.458,2022/2/11,355,355,10
188166,Blue Ruin,Crime-Thriller,8.293,2014/4/25,420000,993313,6.8
621191,Blue Story,Crime-Drama-Romance,24.926,2019/11/22,1600000,5750000,7.2
11001,Blue Streak,Action-Comedy-Crime,15.888,1999/9/17,65000000,117758500,6.4
46705,Blue Valentine,Drama-Romance,15.365,2010/12/16,1000000,15440333,6.9
11568,Blues Brothers 2000,Music-Action-Comedy-Crime,16.734,1998/2/5,28000000,14051384,5.4
725083,Blues for Life,Action-Drama,0.6,2016/12/2,750000,2000000,0
19620,Bluffmaster!,Drama-Comedy-Romance,3.482,2005/1/1,1823152,7133082,5.8
9557,Boat Trip,Comedy,18.725,2002/10/1,20000000,8586376,5.3
47676,"Bodies, Rest & Motion",Drama-Romance,3.216,1993/4/9,2500000,764083,5.2
2149,Body of Evidence,Drama-Thriller-Romance,11.998,1993/1/15,30000000,38000000,4.8
12113,Body of Lies,Action-Drama-Thriller,13.38,2008/10/10,70000000,113280098,6.6
4722,Body Snatchers,Horror-Science Fiction-Thriller,8.213,1993/6/9,13000000,428868,6.2
30596,Bodyguards and Assassins,Drama-Action-History,9.219,2009/12/18,23000000,5837674,6.7
424694,Bohemian Rhapsody,Music-Drama-History,103.849,2018/10/24,52000000,894027543,8
880230,Bohurupi,Thriller-Crime,0.682,2019/6/20,120,200,10
14181,Boiler Room,Crime-Drama-Thriller,12.323,2000/2/18,7000000,28780255,6.7
22213,Boiling Point,Drama-Action-Crime-Thriller,6.829,1993/4/16,9000000,10058318,4.9
244537,Bojhena Shey Bojhena,Drama-Family-Comedy-Romance,0.785,2012/12/28,1,15,7.5
112936,Bol Bachchan,Comedy-Action,4.584,2012/7/6,12,17,6.1
437941,Bolshoi,Drama,4.838,2016/12/21,6411831,4029886,6.5
13053,Bolt,Animation-Family-Adventure-Comedy,65.051,2008/11/21,150000000,309979994,6.5
190940,Bombay Talkies,Drama-Romance,3.545,2013/5/3,11000000,2700000,6.5
316654,Bombay Velvet,Crime-Thriller,2.574,2015/5/15,18000000,1500000,5.4
525661,Bombshell,Drama-History,19.346,2019/12/13,32000000,61404394,6.8
15049,Bon Cop Bad Cop,Action-Comedy-Crime,7.876,2006/7/6,8000000,12671300,6.4
11380,Bones,Horror-Thriller-Action,9.243,2001/10/24,10000000,7316658,4.7
459202,Boo 2! A Madea Halloween,Horror-Comedy,18.068,2017/10/20,25000000,48333932,5.7
380124,Boo! A Madea Halloween,Comedy-Horror,12.569,2016/10/21,20000000,74827344,5.7
8968,Boogeyman,Thriller-Horror-Drama-Mystery,9.446,2005/2/4,20000000,67192859,4.9
4995,Boogie Nights,Drama,15.64,1997/10/7,15000000,43101594,7.6
36939,Boogie Woogie,Comedy-Drama,6.944,2009/6/17,6000000,47527,5.2
502682,Book Club,Comedy-Romance-Drama,10.649,2018/5/18,10000000,78720293,6.2
11531,Book of Shadows: Blair Witch 2,Mystery-Thriller-Horror,28.423,2000/10/27,15000000,47737094,4.2
505600,Booksmart,Comedy,19.117,2019/5/24,6000000,24849029,7.1
11066,Boomerang,Comedy-Romance,9.927,1992/6/30,40000000,70100000,5.6
505519,Booye Gandom,Crime-Drama,0.6,2010/2/16,15000,2000000,8
76264,Bopha!,Drama,1.4,1993/9/16,12000000,212483,4
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,19.058,2006/11/1,18000000,262552893,6.7
9431,Bordello of Blood,Horror-Comedy,46.769,1996/8/16,15000000,5600000,5.9
4351,Bordertown,Crime-Drama-Mystery-Thriller,13.182,2007/2/15,21000000,8329799,6.3
397538,Borg vs McEnroe,Drama-History,9.561,2017/9/8,7500000,16657800,7
58522,Boris - Il film,Comedy,7.201,2011/4/1,3347850,1248748,6.9
1392,Born Into Brothels: Calcutta's Red Light Kids,Documentary,6.872,2004/12/8,350000,3529201,7
578354,Boss,Romance-Action-Crime,0.654,2013/8/9,630000,950000,7
490801,Boss 2,Action-Crime-Thriller,1.007,2017/6/23,1173470,1656664,6.5
513310,Boss Level,Action-Science Fiction-Thriller,24.506,2021/2/19,45000000,2000000,6.9
534719,Bossferatu,Comedy-Documentary-Drama,0.6,2018/7/13,40,20,10
672873,Bottle,Action-Mystery-Thriller,1.693,2020/2/15,5,4,0
13685,Bottle Rocket,Comedy-Crime-Drama,10.021,1996/2/21,7000000,1040879,6.8
13996,Bottle Shock,Comedy-Drama,9.032,2008/9/5,5000000,4040588,6.3
10862,Bounce,Drama-Romance,9.713,2000/11/15,35000000,36779296,5.7
9303,Bound,Drama-Thriller,13.411,1996/9/13,4500000,7011317,7.1
692005,Boundary,Drama-Family,0.6,2020/3/20,20000,11400,0
11353,Bowfinger,Comedy,12.467,1999/1/7,55000000,98625775,6.2
1430,Bowling for Columbine,Documentary,11.433,2002/10/9,4000000,35564473,7.6
76994,Box Office 3D - Il film dei film,Comedy,5.559,2011/9/9,5000000,2777000,2.6
15728,Boy Culture,Drama-Romance,6.035,2006/9/15,500000,220151,6.6
823827,Boy in the trunk,Documentary-Fantasy-Drama,0.6,2019/5/10,3,13,0
85350,Boyhood,Drama,15.657,2014/6/5,4000000,48137666,7.5
75076,Boys,Drama-Comedy-Romance,3.91,2003/8/29,2223967,2028752,6.7
10571,Boys and Girls,Comedy-Drama-Romance,9.453,2000/6/16,16000000,20627372,6
226,Boys Don't Cry,Crime-Drama,12.952,1999/9/2,2000000,11540607,7.5
9382,Boys on the Side,Comedy-Drama,6.391,1995/2/3,21000000,23450000,6.3
650,Boyz n the Hood,Drama-Crime,44.448,1991/7/12,6500000,57504069,7.6
705178,Boyzhetken: She's ALL That,Comedy-Romance,0.6,2018/1/1,266937,248835,0
451945,BPM (Beats per Minute),Drama,9.102,2017/8/23,6600000,7632420,7.8
371363,Brahmotsavam,Family-Romance,1.676,2016/5/20,11000000,10000000,4.3
555974,Brahms: The Boy II,Horror-Mystery-Thriller,23.029,2020/2/20,10000000,20311536,6
763,Braindead,Horror-Comedy,13.154,1992/8/13,3000000,242623,7.4
6114,Bram Stoker's Dracula,Romance-Horror,41.213,1992/11/13,40000000,215862692,7.4
38415,Bran Nue Dae,Comedy-Drama-Romance,5.347,2009/8/9,7000000,6812530,5.7
62177,Brave,Animation-Adventure-Comedy-Family-Action-Fantasy,90.728,2012/6/21,185000000,538983207,7
197,Braveheart,Action-Drama-History-War,43.701,1995/3/14,72000000,213216216,7.9
459910,Braven,Drama-Action-Thriller,22.965,2018/2/1,5000000,854319,6.2
679629,Brazen Epiphany,Documentary-Drama-Thriller,0.6,2019/9/12,500,1500,0
50099,Break Ke Baad,Drama-Comedy-Romance,4.291,2010/11/25,2600000,427628,5.8
2163,Breakdown,Crime-Drama-Mystery-Thriller,16.132,1997/5/2,36000000,50159144,6.8
497814,Breaking In,Thriller-Crime-Action-Horror,14.566,2018/5/5,6000000,49078000,5.9
535845,Brian Banks,Drama,44.248,2019/8/9,10000000,4300000,7.3
9270,Brick,Drama-Mystery,10.712,2006/3/31,475000,3919254,6.8
254473,Brick Mansions,Action-Crime-Drama,29.34,2014/4/22,28000000,68896829,5.9
17347,Bride Flight,Drama,3.033,2008/10/15,6400000,2556911,6.9
11932,Bride of Chucky,Comedy-Horror,65.252,1998/10/16,25000000,50671850,5.9
10521,Bride Wars,Comedy-Romance,47.088,2009/1/9,30000000,115375850,6.2
12568,Brideshead Revisited,Drama-Romance,9.177,2008/7/25,20000000,13204291,6.4
55721,Bridesmaids,Comedy-Romance,19.568,2011/5/13,32500000,288383523,6.5
296098,Bridge of Spies,Thriller-Drama,17.446,2015/10/15,40000000,165478348,7.2
1265,Bridge to Terabithia,Adventure-Drama-Family,36.601,2007/2/15,60000000,137587063,7.3
9801,Bridget Jones: The Edge of Reason,Comedy-Romance,13.342,2004/11/10,40000000,262500000,6.3
95610,Bridget Jones's Baby,Comedy-Romance,17.362,2016/9/14,35000000,211952420,6.4
634,Bridget Jones's Diary,Comedy-Romance-Drama,18.706,2001/4/13,25000000,281929795,6.8
26791,Brigham City,Crime-Mystery-Drama,2.841,2001/3/30,1000000,852206,6.6
612635,Bright Red,Thriller-Horror,1.138,2014/5/7,350,550,0
29963,Bright Star,Drama-Romance,9.226,2009/11/5,10000000,14374652,6.6
531309,Brightburn,Horror-Thriller-Science Fiction,35.497,2019/5/9,6000000,32893421,6.1
1588,Bring It On,Comedy,19.981,2000/8/25,28000000,90449929,6.2
10678,Bringing Down the House,Comedy,11.064,2003/3/7,20000000,132675402,6
8649,Bringing Out the Dead,Drama,9.05,1999/10/22,32000000,16800000,6.6
142,Brokeback Mountain,Drama-Romance,30.584,2005/9/10,14000000,178043761,7.8
17707,Brokedown Palace,Drama,13.315,1999/8/13,25000000,10115013,6.4
9208,Broken Arrow,Action,13.617,1996/2/9,50000000,150270147,6
98357,Broken City,Thriller-Crime-Drama,24.445,2013/1/18,56000000,34737199,5.9
8088,Broken Embraces,Drama-Romance-Thriller,9.335,2009/3/1,18000000,30991660,7.2
308,Broken Flowers,Comedy-Drama-Mystery-Romance,9.867,2005/8/5,10000000,46720491,6.9
18533,Bronson,Drama-Action-Crime,11.626,2008/10/9,230000,2260712,7
167073,Brooklyn,Romance-Drama,21.235,2015/10/20,11000000,62076141,7.3
13072,Brooklyn Rules,Drama-Action-Thriller,4.986,2007/4/30,8000000,458232,6.1
26390,Brooklyn's Finest,Crime-Drama-Thriller,8.692,2010/3/4,17000000,45719985,6.3
327,Brother,Crime-Drama-Thriller,11.529,2000/12/13,12000000,15250000,7.1
20993,Brother 2,Action-Crime-Drama,9.669,2000/5/11,1500000,1080000,7.4
10009,Brother Bear,Adventure-Animation-Family,82.752,2003/10/23,128000000,250397798,7.2
6312,Brotherhood of the Wolf,Adventure-Horror-Action-History,17.969,2001/1/31,29000000,70752904,6.7
748806,Brothers,Drama,0.623,2020/8/24,1,1,0
37964,Brown Sugar,Comedy-Romance,8.797,2002/10/5,8000000,27362712,6.7
310,Bruce Almighty,Fantasy-Comedy,40.33,2003/5/23,80000000,484592874,6.7
18480,BrГјno,Comedy,11.082,2009/7/8,42000000,138805831,5.6
274175,Buddha Wild: Monk in a Hut,Adventure-Comedy-Documentary-Family,1.793,2008/4/16,25000,275000,10
15170,Buddy,Adventure-Comedy-Family,9.005,1997/6/6,25000000,10113400,4.8
9464,Buffalo '66,Drama-Romance-Comedy,12.136,1998/1/20,1500000,2375097,7.1
10206,Buffy the Vampire Slayer,Action-Comedy-Horror,14.257,1992/7/24,7000000,16624456,5.6
12526,Bug,Drama-Horror-Thriller,9.306,2006/11/11,4000000,8095658,6.1
10337,Bugsy,Crime-Drama-Mystery,11.844,1991/12/10,30000000,49114016,6.4
70074,Bullet to the Head,Action-Crime-Thriller,15.613,2013/1/31,55000000,9489829,5.5
10723,Bulletproof,Comedy-Crime-Action,12.168,1996/9/6,25000000,22611954,5.6
11817,Bulletproof Monk,Action-Comedy-Fantasy,14.456,2003/3/28,52000000,37713879,5.5
220495,Bullett Raja,Action-Crime-Drama,2.113,2013/11/29,7,12,5.7
546183,Bully,Drama,0.6,2015/3/2,1000,14000,8
9452,Bulworth,Comedy-Drama,8.047,1998/5/15,30000000,29202884,6.4
424783,Bumblebee,Action-Adventure-Science Fiction,54.074,2018/12/15,135000000,467989645,6.7
62276,Bummer,Crime-Drama,7.545,2003/8/2,700000,1600000,6.4
61139,Bummer 2,Crime-Drama,3.21,2006/3/7,5000000,13000000,5.9
381214,Bunker of the Dead,Action-Horror-Comedy,1.416,2016/2/18,30000,10147,4.5
30618,Bunraku,Thriller-Action-Drama,8.259,2010/9/1,25000000,129706,6
121286,Buona Giornata,Comedy,5.307,2012/3/30,3500000,2900000,4.9
26388,Buried,Drama-Thriller-Mystery,14.74,2010/9/24,1987650,19152480,6.6
50204,Burke & Hare,Comedy-Thriller-History-Horror,8.721,2010/10/29,10000000,4791599,6.1
42297,Burlesque,Drama-Romance,19.239,2010/11/23,55000000,89519773,7.2
139948,Burn,Documentary,3.301,2012/11/1,225000,111300,7.3
4944,Burn After Reading,Comedy-Drama,16.736,2008/9/5,37000000,163720069,6.6
491584,Burning,Mystery-Drama-Thriller,15.82,2018/5/17,7280000,6591038,7.4
295964,Burnt,Drama,17.757,2015/10/2,20000000,36606743,6.5
50797,Burnt by the Sun,Drama,6.824,1994/5/1,2800000,2616503,7.1
20770,But I'm a Cheerleader,Comedy-Romance,10.314,2000/7/7,1200000,2600000,7
31023,Butterfly,Drama,8.069,1999/9/24,3000000,6000000,7.3
903093,BuzziN',Animation,1.1,2017/9/1,1747037,1747037,0
121173,Bwakaw,Comedy-Drama,1.888,2012/9/5,11178,34659,6.2
314385,By the Sea,Drama-Romance,7.639,2015/11/12,10000000,3727746,5.6
651881,Bye Bye Morons,Comedy-Drama,8.416,2020/10/21,9700000,16955173,7.3
400267,Byomkesh Bakshi,Thriller-Action-Crime,1.317,2015/10/16,110000,190000,7.7
102780,Byzantium,Drama-Fantasy-Thriller,10.775,2012/9/9,10000000,89237,6.3
301616,C.B. Green - Absolutely Live,Music,0.6,2003/6/30,101,100,4
432068,C'est la vie!,Comedy,8.009,2017/10/4,17200000,23800000,6.9
27004,Ca$h,Crime-Thriller-Comedy-Mystery,9.434,2010/1/1,7000000,46488,5.9
11547,Cabin Fever,Horror,22.914,2003/8/15,1500000,30553395,5.7
445,CachГ©,Mystery-Drama-Thriller,9.221,2005/10/5,8731048,36000000,7.1
14299,Cadillac Records,Drama-History-Music,12.408,2008/12/5,12000000,8880045,7.2
407882,"Cafe Au Lait - with lotsa sugar, baby!",Romance-Comedy,0.6,2006/1/1,1000000,100000,0
339397,CafГ© Society,Comedy-Drama-Romance,10.743,2016/5/11,30000000,43763247,6.5
799595,Cages,Drama,0.6,2021/2/19,5,2,0
512096,Cake,Drama-Romance-Mystery-Comedy,0.957,2018/3/30,350000,850000,6.7
117553,Calendar Girl,Comedy-Drama,3.949,1993/9/3,13000000,2570145,5
8696,Calendar Girls,Drama-Comedy,9.171,2003/9/2,10000000,96542059,6.6
13959,Call Girl,Crime-Drama-Thriller,1.959,2007/12/27,1300000,1610085,6.3
398818,Call Me by Your Name,Romance-Drama,83.901,2017/9/1,4000000,41063475,8.2
79783,Camilla,Adventure-Drama-Comedy-Family,2.442,1994/11/25,8500000,250993,5.6
179812,Camp,Drama,1.678,2013/2/22,200000,325000,7.7
467988,Camp Cool Kids,Family,30.142,2017/7/11,1000000,5199,5.7
244506,Camp X-Ray,Drama,33.154,2014/10/17,1000000,59744,6.7
291529,Can You Imagine,Comedy,1.167,2010/9/1,10,60,0
15037,Can't Hardly Wait,Comedy-Romance,10.503,1998/6/12,10000000,25605015,6.3
1775,Canadian Bacon,Comedy,7.699,1995/6/8,11000000,178104,5.8
268898,Candidate,Comedy,2.168,2013/10/10,250000,540000,6.7
251422,Candy Thieves,Action,0.6,2012/9/8,100,100,0
565028,Candyman,Horror,69.774,2021/8/25,25000000,77389310,6.2
755285,Canners,Comedy-Drama-Fantasy,0.6,2020/5/1,2000,100,6
1598,Cape Fear,Thriller-Crime,19.518,1991/11/15,35000000,182300000,7.2
517814,Capernaum,Drama,15.45,2018/9/20,4000000,64978931,8.2
22074,Capitalism: A Love Story,Documentary,12.514,2009/9/6,20000000,17436509,7.2
927197,CapitГЎn AmГ©rica: Una Loca Guerra Civil,Action-Adventure-Science Fiction-Comedy,16.297,2019/10/11,100,10000,3
429422,Capone,Crime-Drama,17.332,2020/6/26,20600000,858281,5
398,Capote,Crime-Drama,12.389,2005/9/30,7000000,49327405,7
459952,Captain,Drama,0.699,2018/2/16,2340000,577500,7
271110,Captain America: Civil War,Adventure-Action-Science Fiction,157.851,2016/4/27,250000000,1153296293,7.4
1771,Captain America: The First Avenger,Action-Adventure-Science Fiction,106.796,2011/7/22,140000000,370569774,7
100402,Captain America: The Winter Soldier,Action-Adventure-Science Fiction,66.145,2014/3/20,170000000,714766572,7.7
1722,Captain Corelli's Mandolin,Drama-History-Romance,9.359,2001/4/18,57000000,62112895,5.9
799415,Captain Croatia vs. Citizen Serbia: Dawn of Justice,Comedy-Adventure-Action-Western,0.6,2019/8/16,75,145,0
334533,Captain Fantastic,Adventure-Drama,23.188,2016/7/8,5000000,23123592,7.9
299537,Captain Marvel,Action-Adventure-Science Fiction,121.228,2019/3/6,152000000,1128276090,6.9
109424,Captain Phillips,Action-Drama-Thriller,21.918,2013/10/10,55000000,218791811,7.6
14361,Captain Ron,Adventure-Comedy-Family,8.967,1992/9/18,24000000,22518097,5.6
268531,Captain Underpants: The First Epic Movie,Action-Animation-Comedy-Family,30.377,2017/6/1,38000000,125427681,6.2
331190,Captive,Crime-Drama-Thriller,8.377,2015/9/17,2000000,2801508,5.8
429471,Captive State,Science Fiction,19.426,2019/3/15,25000000,5958315,5.6
14125,Captivity,Crime-Horror-Thriller,7.554,2007/3/9,17000000,10921200,4.9
300602,Capture the Flag,Comedy-Animation-Adventure-Family,9.863,2015/8/28,14000000,8306690,5.9
31395,"Car 54, Where Are You?",Action-Comedy,3.266,1994/1/28,10700000,1238080,3.4
289177,Care Bears: Season of Caring,Adventure-Animation-Family-Fantasy,2.297,2004/7/12,50000,900000,6
721807,Care of Footpath,Drama-Family,0.6,2006/11/24,290000,970000,0
16270,Career Opportunities,Romance-Comedy,29.807,1991/3/29,6000000,11336986,6.8
967035,Caricias: La pelГ­cula,Comedy-Drama-Documentary-Horror,1.366,2022/4/22,2000,3000,10
6075,Carlito's Way,Crime-Thriller-Drama,16.313,1993/11/10,30000000,63848322,7.8
43434,Carlos,Crime-Drama-Thriller-History,6.99,2010/7/7,18000000,871279,7
150126,Carmen G,Thriller-Drama,1.165,2012/12/7,93,87,7
72113,Carnage,Comedy-Drama,10.438,2011/9/16,25000000,30722632,7.2
39283,Carnosaur,Horror-Science Fiction,4.354,1993/5/21,1000000,1753979,4.1
258480,Carol,Romance-Drama,19.551,2015/11/20,11800000,40272135,7.5
4592,Carolina,Comedy-Romance,7.145,2003/7/4,15000000,308641,5.7
680936,Carpe Diem,Romance,0.6,2020/3/6,300,60,0
133805,Carrie,Drama-Horror,33.472,2013/10/16,30000000,82394288,6
920,Cars,Animation-Adventure-Comedy-Family,71.115,2006/6/8,120000000,461983149,6.9
49013,Cars 2,Animation-Family-Adventure-Comedy,96.305,2011/6/11,200000000,559852396,6
260514,Cars 3,Animation-Adventure-Comedy-Family,124.946,2017/6/15,175000000,383925276,6.8
412678,Cartels,Crime-Action,6.267,2017/1/23,7000000,37766,5.2
28355,Case 39,Horror-Mystery-Thriller,25.074,2009/8/13,27000000,29000000,6.3
524,Casino,Crime-Drama,22.083,1995/11/22,52000000,116112375,8
45324,Casino Jack,Comedy-Crime-Drama,9.466,2010/9/16,12500000,1083683,5.9
36557,Casino Royale,Adventure-Action-Thriller,41.332,2006/11/14,150000000,599045960,7.5
8839,Casper,Fantasy-Comedy-Family,52.854,1995/5/26,50000000,287928194,6.3
11662,Casshern,Drama-Horror-Science Fiction,7.13,2004/4/24,6000000,12353768,5.9
8358,Cast Away,Adventure-Drama,53.088,2000/12/22,90000000,429632142,7.7
1123,Catch a Fire,Action-Drama-Thriller,6.858,2006/10/27,14000000,5710236,6.3
13668,Catch and Release,Comedy-Drama-Romance,10.01,2006/10/20,25000000,16159325,5.9
640,Catch Me If You Can,Drama-Crime,42.823,2002/12/25,52000000,352114312,8
20483,Catch That Kid,Family-Action-Adventure,7.325,2004/2/6,18000000,16702864,5.6
79880,Catcher: Cat City 2,Animation,1.969,2007/12/20,3296709,1267198,6.3
42296,Catfish,Documentary,9.095,2010/9/17,30000,3045943,6.9
536869,Cats,Fantasy-Comedy-Drama,16.083,2019/12/19,95000000,73515024,4.2
10992,Cats & Dogs,Family-Comedy,36.144,2001/7/4,60000000,93375151,5.4
39691,Cats & Dogs: The Revenge of Kitty Galore,Comedy-Family-Action-Fantasy-Adventure-Mystery,19.786,2010/7/28,85000000,112483764,5.2
24662,Cats Don't Dance,Animation-Comedy-Family-Music,13.113,1997/3/26,32000000,3566637,7.1
314,Catwoman,Action-Fantasy-Mystery-Crime,23.161,2004/7/22,100000000,82102379,4.6
15278,CB4,Music-Comedy,8.026,1993/3/12,6000000,17953778,6.2
111479,CBGB,Drama-Music,11.421,2013/10/11,5000000,40400,6.4
462907,Cebiche de TiburГіn,Adventure-Comedy,3.851,2017/2/2,15454,45150,2.3
33273,Cell 211,Action-Thriller-Drama,72.636,2009/11/6,5700000,19300483,7.5
445791,Celldweller: Start of an Empire (The Making of,Documentary-Music-Science Fiction,0.6,2016/11/21,5000,50000,10
9759,Cellular,Action-Thriller,17.75,2004/9/6,25000000,56422687,6.4
10560,Center Stage,Drama-Music,10.776,2000/5/12,29000000,26385941,6.9
302699,Central Intelligence,Action-Comedy-Mystery-Crime,55.867,2016/6/15,50000000,216972543,6.4
666,Central Station,Drama,8.941,1998/11/20,2900000,5596708,8.2
23759,Centurion,Adventure-Action-Drama,17.688,2010/2/15,12000000,6890432,6.2
340487,Certain Women,Drama,13.287,2016/9/25,2000000,1215691,5.9
48303,Certified Copy,Drama-Romance,7.185,2010/5/18,7000000,7736632,7
102353,Chaahat,Drama-Romance,2.225,1996/6/6,3000000,7100000,7
671911,Chaal Gazab Hai,Music,0.6,2019/5/27,10000,15000,0
38033,Chain Letter,Horror-Thriller,10.18,2010/10/1,5000000,143000,4.4
12123,Chain Reaction,Science Fiction-Action-Drama-Thriller,11.727,1996/8/2,50000000,60209334,5.7
14163,Chak De! India,Drama,7.104,2007/8/10,6300000,40000000,7.3
58232,Chalet Girl,Comedy-Romance,9.865,2011/2/2,8000000,1749457,6.4
4252,Chalte Chalte,Comedy-Drama-Romance,6.314,2003/6/12,4600000,18000000,6.2
624074,Chambaili : The Fragrance of Freedom,Crime-Drama-Thriller,0.6,2013/4/26,85000,140000,10
456929,Champions,Drama-Comedy,35.931,2018/4/6,4920975,20121318,7.6
20002,Chandni Chowk to China,Action-Comedy,3.312,2009/1/16,12000000,17000000,4.5
501079,Chanel,Drama,0.6,2017/10/18,100000,2000000,0
14688,Change of Plans,Comedy-Romance,5.745,2009/2/18,12000000,15016366,5.4
3580,Changeling,Crime-Drama-Mystery,23.025,2008/1/30,55000000,113020255,7.6
1537,Changing Lanes,Crime-Thriller,10.78,2002/4/7,45000000,94935764,6.2
5289,Chaos,Drama-Action-Crime,14.007,2005/1/17,20000000,10289,6.3
412656,Chaos Walking,Science Fiction,80.702,2021/2/24,125000000,26943020,6.7
10435,Chaplin,Drama,12.576,1992/12/17,31000000,9493259,7.5
432301,Chappaquiddick,History-Drama-Thriller,9.396,2018/4/6,34000000,17904202,6.1
198184,Chappie,Crime-Action-Science Fiction,97.592,2015/3/4,49000000,104399548,6.8
150284,Chapters,Drama-Family,1.243,2012/12/7,190000,62000,7
372297,Charlie,Drama-Romance,5.42,2015/12/24,1900000,5900000,7.4
118,Charlie and the Chocolate Factory,Adventure-Comedy-Family-Fantasy,158.628,2005/7/13,150000000,474968763,7
37950,Charlie St. Cloud,Drama-Romance,18.576,2010/7/30,44000000,48190704,7
6538,Charlie Wilson's War,Comedy-Drama-History,11.725,2007/12/19,75000000,119000410,6.5
458897,Charlie's Angels,Action-Adventure-Comedy-Science Fiction,27.797,2019/11/14,48000000,73279888,6.6
9471,Charlie's Angels: Full Throttle,Action-Adventure-Comedy,24.593,2003/6/27,120000000,259175788,5.4
9986,Charlotte's Web,Comedy-Family-Fantasy,13.221,2006/12/7,85000000,144000000,6.2
354279,Charming,Animation-Adventure-Comedy-Family-Fantasy-Music,12.967,2018/3/26,20000000,8751856,6.5
332511,Charodey ravnovesiya. Tayna Sukharevoy bashni,Animation-Family-Fantasy-History,1.146,2015/3/26,1133865,8442829,6.5
180853,Chashme Baddoor,Comedy-Drama,2.818,2013/4/5,37000000,5500000,4.5
2255,Chasing Amy,Comedy-Drama-Romance,11.989,1997/4/4,250000,12021272,6.8
41726,Chasing Ghosts,Crime-Mystery-Thriller,2.941,2005/5/11,2000000,1102000,5.9
14844,Chasing Liberty,Comedy-Romance,11.282,2004/1/1,23000000,12195626,6.2
